fecha,provincia,casos_total,casos_nuevos,muertes_total,muertes_nuevos,observaciones
2020-08-09,Chaco,4069,66,163,0,"Una persona notificada como fallecida, fue reclasificada como no fallecida"
2020-08-09,Chubut,348,21,3,0,
2020-08-09,Córdoba,3512,205,67,3,
2020-08-09,Corrientes,213,6,2,0,
2020-08-09,Entre Ríos,1164,77,13,0,
2020-08-09,Formosa,83,1,0,0,
2020-08-09,Jujuy,3427,73,32,0,
2020-08-09,La Pampa,178,0,0,0,
2020-08-09,La Rioja,516,3,21,1,
2020-08-09,Mendoza,2150,108,52,1,
2020-08-09,Misiones,52,3,2,0,
2020-08-09,Neuquén,1465,29,30,0,
2020-08-09,Río Negro,2903,62,82,0,
2020-08-09,Salta,585,46,7,0,
2020-08-09,San Juan,22,-1,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-09,San Luis,34,1,0,0,
2020-08-09,Santa Cruz,748,41,4,0,
2020-08-09,Santa Fe,2136,87,22,1,
2020-08-09,Santiago del Estero,134,20,1,0,
2020-08-09,Tierra del Fuego,986,37,5,0,
2020-08-09,Tucumán,392,26,6,0,
2020-08-10,Buenos Aires,156666,5402,2723,109,Una persona de sexo femenino notificada como fallecida fue reclasificada como no fallecida
2020-08-10,CABA,71113,1047,1499,33,
2020-08-10,Catamarca,62,0,0,0,
2020-08-10,Chaco,4085,16,166,3,
2020-08-10,Chubut,350,2,3,0,
2020-08-10,Córdoba,3682,170,70,3,
2020-08-10,Corrientes,215,2,2,0,
2020-08-10,Entre Ríos,1209,45,13,0,
2020-08-10,Formosa,84,1,0,0,
2020-08-10,Jujuy,3566,139,33,1,
2020-08-10,La Pampa,180,2,0,0,
2020-08-10,La Rioja,518,2,21,0,
2020-08-10,Mendoza,2244,94,55,3,
2020-08-10,Misiones,53,1,2,0,
2020-08-10,Neuquén,1492,27,30,0,
2020-08-10,Río Negro,3008,105,86,4,
2020-08-10,Salta,607,22,7,0,
2020-08-10,San Juan,22,0,0,0,
2020-08-10,San Luis,31,-3,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-10,Santa Cruz,805,57,4,0,
2020-08-10,Santa Fe,2276,140,23,1,
2020-08-10,Santiago del Estero,137,3,1,0,
2020-08-10,Tierra del Fuego,1054,68,7,2,
2020-08-10,Tucumán,419,27,6,0,
2020-08-11,Buenos Aires,161242,4576,2916,193,Una persona de sexo femenino notificada como fallecida fue reclasificada como no fallecida
2020-08-11,CABA,72303,1200,1530,31,
2020-08-11,Catamarca,62,0,0,0,
2020-08-11,Chaco,4154,69,167,1,
2020-08-11,Chubut,356,6,3,0,
2020-08-11,Córdoba,3830,148,73,3,
2020-08-11,Corrientes,217,2,2,0,
2020-08-11,Entre Ríos,1244,35,15,2,
2020-08-11,Formosa,80,-4,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-11,Jujuy,3884,318,33,0,
2020-08-11,La Pampa,180,0,0,0,
2020-08-11,La Rioja,519,1,21,0,
2020-08-11,Mendoza,2392,148,57,2,
2020-08-11,Misiones,54,1,2,0,
2020-08-11,Neuquén,1499,7,31,1,
2020-08-11,Río Negro,3195,187,90,4,
2020-08-11,Salta,679,72,7,0,
2020-08-11,San Juan,23,1,0,0,
2020-08-11,San Luis,31,0,0,0,
2020-08-11,Santa Cruz,834,29,4,0,
2020-08-11,Santa Fe,2431,155,25,2,
2020-08-11,Santiago del Estero,157,20,1,0,
2020-08-11,Tierra del Fuego,1096,42,9,2,
2020-08-11,Tucumán,449,30,6,0,
2020-08-12,Buenos Aires,166395,5153,3059,143,
2020-08-12,CABA,73466,1163,1587,57,
2020-08-12,Catamarca,62,0,0,0,
2020-08-12,Chaco,4218,64,167,0,
2020-08-12,Chubut,366,10,4,1,
2020-08-12,Córdoba,3971,141,73,0,
2020-08-12,Corrientes,220,3,2,0,
2020-08-12,Entre Ríos,1310,66,15,0,
2020-08-12,Formosa,80,0,0,0,
2020-08-12,Jujuy,4036,152,33,0,
2020-08-12,La Pampa,180,0,0,0,
2020-08-12,La Rioja,541,22,21,0,
2020-08-12,Mendoza,2581,189,60,3,
2020-08-12,Misiones,53,-1,2,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-12,Neuquén,1654,155,31,0,
2020-08-12,Río Negro,3375,180,93,3,
2020-08-12,Salta,746,67,7,0,
2020-08-12,San Juan,23,0,0,0,
2020-08-12,San Luis,32,1,0,0,
2020-08-12,Santa Cruz,868,34,4,0,
2020-08-12,Santa Fe,2596,165,26,1,
2020-08-12,Santiago del Estero,178,21,1,0,
2020-08-12,Tierra del Fuego,1142,46,10,1,
2020-08-12,Tucumán,481,32,6,0,
2020-08-13,Buenos Aires,171381,4983,3132,73,
2020-08-13,CABA,74592,1120,1616,29,
2020-08-13,Catamarca,63,1,0,0,
2020-08-13,Chaco,4279,61,173,6,
2020-08-13,Chubut,384,18,4,0,
2020-08-13,Córdoba,4146,175,76,3,
2020-08-13,Corrientes,222,2,2,0,
2020-08-13,Entre Ríos,1365,55,18,3,
2020-08-13,Formosa,78,-2,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-13,Jujuy,4203,170,52,19,
2020-08-13,La Pampa,181,1,0,0,
2020-08-13,La Rioja,639,99,21,0,
2020-08-13,Mendoza,2745,164,67,7,
2020-08-13,Misiones,55,2,2,0,
2020-08-13,Neuquén,1719,65,31,0,
2020-08-13,Río Negro,3535,160,98,5,
2020-08-13,Salta,824,75,7,0,
2020-08-13,San Juan,23,0,0,0,
2020-08-13,San Luis,33,1,0,0,
2020-08-13,Santa Cruz,914,49,4,0,
2020-08-13,Santa Fe,2764,168,29,3,
2020-08-13,Santiago del Estero,199,23,1,0,
2020-08-13,Tierra del Fuego,1226,86,11,1,
2020-08-13,Tucumán,502,22,6,0,
2020-08-14,Buenos Aires,175538,4157,3220,88,
2020-08-14,CABA,75604,1012,1654,38,
2020-08-14,Catamarca,63,0,0,0,
2020-08-14,Chaco,4328,49,173,0,
2020-08-14,Chubut,390,6,4,0,
2020-08-14,Córdoba,4290,144,77,1,
2020-08-14,Corrientes,223,1,2,0,
2020-08-14,Entre Ríos,1465,100,20,2,
2020-08-14,Formosa,78,0,0,0,
2020-08-14,Jujuy,4336,133,73,21,
2020-08-14,La Pampa,182,1,0,0,
2020-08-14,La Rioja,661,22,21,0,
2020-08-14,Mendoza,2910,165,69,2,
2020-08-14,Misiones,56,1,2,0,
2020-08-14,Neuquén,1735,16,32,1,
2020-08-14,Río Negro,3653,118,104,6,
2020-08-14,Salta,930,106,9,2,
2020-08-14,San Juan,22,-1,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-14,San Luis,34,1,0,0,
2020-08-14,Santa Cruz,954,40,4,0,
2020-08-14,Santa Fe,2954,190,30,1,
2020-08-14,Santiago del Estero,223,24,1,0,
2020-08-14,Tierra del Fuego,1274,48,14,3,
2020-08-14,Tucumán,534,32,6,0,
2020-08-15,Buenos Aires,179976,4438,3303,83,
2020-08-15,CABA,76519,915,1663,9,
2020-08-15,Catamarca,63,0,0,0,
2020-08-15,Chaco,4368,40,177,4,
2020-08-15,Chubut,394,4,4,0,
2020-08-15,Córdoba,4451,161,77,0,
2020-08-15,Corrientes,225,2,2,0,
2020-08-15,Entre Ríos,1529,64,22,2,
2020-08-15,Formosa,79,1,0,0,
2020-08-15,Jujuy,4493,157,73,0,
2020-08-15,La Pampa,183,1,0,0,
2020-08-15,La Rioja,716,55,21,0,
2020-08-15,Mendoza,3120,210,74,5,
2020-08-15,Misiones,59,3,2,0,
2020-08-15,Neuquén,1807,72,32,0,
2020-08-15,Río Negro,3768,115,105,1,
2020-08-15,Salta,996,66,12,3,
2020-08-15,San Juan,22,0,0,0,
2020-08-15,San Luis,34,0,0,0,
2020-08-15,Santa Cruz,992,38,4,0,
2020-08-15,Santa Fe,3133,179,31,1,
2020-08-15,Santiago del Estero,249,26,1,0,
2020-08-15,Tierra del Fuego,1362,88,16,2,
2020-08-15,Tucumán,562,28,6,0,
2020-08-16,Buenos Aires,183093,3117,3332,29,
2020-08-16,CABA,77491,972,1671,8,
2020-08-16,Catamarca,63,0,0,0,
2020-08-16,Chaco,4436,68,180,3,
2020-08-16,Chubut,403,9,4,0,
2020-08-16,Córdoba,4592,141,81,4,
2020-08-16,Corrientes,228,3,2,0,
2020-08-16,Entre Ríos,1631,102,24,2,
2020-08-16,Formosa,80,1,0,0,
2020-08-16,Jujuy,4765,272,89,16,
2020-08-16,La Pampa,184,1,0,0,
2020-08-16,La Rioja,750,34,21,0,
2020-08-16,Mendoza,3330,210,76,2,
2020-08-16,Misiones,59,0,2,0,
2020-08-16,Neuquén,1834,27,32,0,
2020-08-16,Río Negro,3854,86,105,0,
2020-08-16,Salta,1088,92,14,2,
2020-08-16,San Juan,22,0,0,0,
2020-08-16,San Luis,34,0,0,0,
2020-08-16,Santa Cruz,1034,42,4,0,
2020-08-16,Santa Fe,3293,160,31,0,
2020-08-16,Santiago del Estero,282,33,1,0,
2020-08-16,Tierra del Fuego,1419,57,16,0,
2020-08-16,Tucumán,604,42,6,0,
2020-08-17,Buenos Aires,185614,2521,3391,59,
2020-08-17,CABA,78201,710,1700,29,
2020-08-17,Catamarca,65,2,0,0,
2020-08-17,Chaco,4504,68,184,4,
2020-08-17,Chubut,417,14,4,0,
2020-08-17,Córdoba,4764,172,82,1,
2020-08-17,Corrientes,230,2,2,0,
2020-08-17,Entre Ríos,1704,73,26,2,
2020-08-17,Formosa,80,0,0,0,
2020-08-17,Jujuy,5009,244,89,0,
2020-08-17,La Pampa,185,1,0,0,
2020-08-17,La Rioja,795,45,21,0,
2020-08-17,Mendoza,3499,169,77,1,
2020-08-17,Misiones,55,-4,2,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-17,Neuquén,1898,64,33,1,
2020-08-17,Río Negro,3936,82,111,6,
2020-08-17,Salta,1176,88,20,6,
2020-08-17,San Juan,22,0,0,0,
2020-08-17,San Luis,34,0,0,0,
2020-08-17,Santa Cruz,1067,33,4,0,
2020-08-17,Santa Fe,3432,139,32,1,
2020-08-17,Santiago del Estero,326,44,1,0,
2020-08-17,Tierra del Fuego,1479,60,17,1,
2020-08-17,Tucumán,634,30,6,0,
2020-08-18,Buenos Aires,190199,4585,3525,134,
2020-08-18,CABA,79252,1051,1759,59,
2020-08-18,Catamarca,64,-1,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-18,Chaco,4549,45,187,3,
2020-08-18,Chubut,424,7,4,0,
2020-08-18,Córdoba,4991,227,87,5,
2020-08-18,Corrientes,233,3,2,0,
2020-08-18,Entre Ríos,1750,46,26,0,
2020-08-18,Formosa,79,-1,1,1,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-18,Jujuy,5227,218,105,16,
2020-08-18,La Pampa,184,-1,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-18,La Rioja,851,56,21,0,
2020-08-18,Mendoza,3623,124,85,8,
2020-08-18,Misiones,55,0,2,0,
2020-08-18,Neuquén,1911,13,36,3,
2020-08-18,Río Negro,4074,138,113,2,
2020-08-18,Salta,1287,111,21,1,
2020-08-18,San Juan,22,0,0,0,
2020-08-18,San Luis,36,2,0,0,
2020-08-18,Santa Cruz,1089,22,4,0,
2020-08-18,Santa Fe,3561,129,34,2,
2020-08-18,Santiago del Estero,338,12,1,0,
2020-08-18,Tierra del Fuego,1489,10,18,1,
2020-08-18,Tucumán,678,44,6,0,
2020-08-19,Buenos Aires,194502,4303,3734,209,Una persona de sexo masculino de 62 años notificada como fallecida fue reclasificada como no fallecida
2020-08-19,CABA,80346,1094,1806,47,
2020-08-19,Catamarca,63,-1,0,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-19,Chaco,4606,57,188,1,
2020-08-19,Chubut,437,13,4,0,
2020-08-19,Córdoba,5091,100,87,0,
2020-08-19,Corrientes,236,3,2,0,
2020-08-19,Entre Ríos,1810,60,27,1,
2020-08-19,Formosa,79,0,1,0,
2020-08-19,Jujuy,5360,133,117,12,
2020-08-19,La Pampa,186,2,0,0,
2020-08-19,La Rioja,905,54,21,0,
2020-08-19,Mendoza,3773,150,90,5,
2020-08-19,Misiones,55,0,2,0,
2020-08-19,Neuquén,1961,50,37,1,
2020-08-19,Río Negro,4168,94,116,3,
2020-08-19,Salta,1401,114,23,2,
2020-08-19,San Juan,22,0,0,0,
2020-08-19,San Luis,36,0,0,0,
2020-08-19,Santa Cruz,1145,56,4,0,
2020-08-19,Santa Fe,3763,202,36,2,
2020-08-19,Santiago del Estero,379,41,1,0,
2020-08-19,Tierra del Fuego,1553,64,18,0,
2020-08-19,Tucumán,782,104,6,0,
2020-08-20,Buenos Aires,199747,5245,292,104,
2020-08-20,CABA,81626,1280,40,36,
2020-08-20,Catamarca,64,1,87,0,
2020-08-20,Chaco,4701,95,4,2,Los 95 casos notificados en el día de la fecha corresponden a 75 casos de las últimas 24 horas y 24 fueron confirmados con anterioridad
2020-08-20,Chubut,455,18,28,1,
2020-08-20,Córdoba,5272,181,6,5,
2020-08-20,Corrientes,239,3,117,0,
2020-08-20,Entre Ríos,1861,51,0,0,
2020-08-20,Formosa,80,1,21,0,
2020-08-20,Jujuy,5624,264,105,15,
2020-08-20,La Pampa,187,1,2,0,
2020-08-20,La Rioja,927,22,37,0,
2020-08-20,Mendoza,4040,267,120,4,
2020-08-20,Misiones,53,-2,23,0,
2020-08-20,Neuquén,2020,59,1,1,
2020-08-20,Río Negro,4329,161,6,6,
2020-08-20,Salta,1500,99,6,2,
2020-08-20,San Juan,35,13,36,0,
2020-08-20,San Luis,39,3,1,0,
2020-08-20,Santa Cruz,1178,33,24,6,
2020-08-20,Santa Fe,4053,290,8,2,
2020-08-20,Santiago del Estero,417,38,292,0,
2020-08-20,Tierra del Fuego,1600,47,41,1,
2020-08-20,Tucumán,837,55,88,1,
2020-08-21,Buenos Aires,205069,5322,423,131,Una persona de sexo masculino de 41 años notificada como fallecida fue reclasificada como no fallecida
2020-08-21,CABA,82805,1179,71,31,
2020-08-21,Catamarca,63,-1,87,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-21,Chaco,4756,55,6,2,
2020-08-21,Chubut,474,19,29,1,
2020-08-21,Córdoba,5454,182,8,2,
2020-08-21,Corrientes,243,4,118,1,
2020-08-21,Entre Ríos,1997,136,2,2,
2020-08-21,Formosa,79,-1,21,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-21,Jujuy,5874,250,132,27,
2020-08-21,La Pampa,187,0,2,0,
2020-08-21,La Rioja,978,51,37,0,
2020-08-21,Mendoza,4252,212,125,5,
2020-08-21,Misiones,58,5,23,0,
2020-08-21,Neuquén,2067,47,3,2,
2020-08-21,Río Negro,4466,137,6,0,
2020-08-21,Salta,1590,90,9,3,
2020-08-21,San Juan,36,1,36,0,
2020-08-21,San Luis,39,0,1,0,
2020-08-21,Santa Cruz,1246,68,24,0,
2020-08-21,Santa Fe,4315,262,14,6,
2020-08-21,Santiago del Estero,455,38,293,1,
2020-08-21,Tierra del Fuego,1636,36,41,0,
2020-08-21,Tucumán,904,67,88,0,
2020-08-22,Buenos Aires,209907,4838,500,77,
2020-08-22,CABA,83905,1100,81,10,
2020-08-22,Catamarca,64,1,87,0,
2020-08-22,Chaco,4834,78,6,0,
2020-08-22,Chubut,510,36,29,0,
2020-08-22,Córdoba,5673,219,12,4,
2020-08-22,Corrientes,247,4,118,0,
2020-08-22,Entre Ríos,2132,135,2,0,
2020-08-22,Formosa,80,1,21,0,
2020-08-22,Jujuy,6086,212,146,14,
2020-08-22,La Pampa,191,4,2,0,
2020-08-22,La Rioja,1006,28,37,0,
2020-08-22,Mendoza,4497,245,128,3,
2020-08-22,Misiones,59,1,23,0,
2020-08-22,Neuquén,2170,103,3,0,
2020-08-22,Río Negro,4584,118,9,3,
2020-08-22,Salta,1740,150,12,3,
2020-08-22,San Juan,39,3,36,0,
2020-08-22,San Luis,41,2,1,0,
2020-08-22,Santa Cruz,1293,47,24,0,
2020-08-22,Santa Fe,4609,294,18,4,
2020-08-22,Santiago del Estero,489,34,293,0,
2020-08-22,Tierra del Fuego,1670,34,41,0,
2020-08-22,Tucumán,976,72,88,0,
2020-08-23,Buenos Aires,212736,2829,604,104,
2020-08-23,CABA,84925,1020,89,8,
2020-08-23,Catamarca,63,-1,87,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-23,Chaco,4861,27,6,0,
2020-08-23,Chubut,534,24,29,0,
2020-08-23,Córdoba,5906,233,14,2,
2020-08-23,Corrientes,252,5,119,1,
2020-08-23,Entre Ríos,2258,126,2,0,
2020-08-23,Formosa,82,2,21,0,
2020-08-23,Jujuy,6271,185,146,0,
2020-08-23,La Pampa,195,4,2,0,
2020-08-23,La Rioja,1040,34,47,10,
2020-08-23,Mendoza,4637,140,131,3,
2020-08-23,Misiones,56,-3,23,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-23,Neuquén,2278,108,3,0,
2020-08-23,Río Negro,4703,119,13,4,
2020-08-23,Salta,1837,97,13,1,
2020-08-23,San Juan,58,19,36,0,
2020-08-23,San Luis,43,2,1,0,
2020-08-23,Santa Cruz,1334,41,24,0,
2020-08-23,Santa Fe,4817,208,21,3,
2020-08-23,Santiago del Estero,517,28,293,0,
2020-08-23,Tierra del Fuego,1698,28,42,1,
2020-08-23,Tucumán,1053,77,88,0,
2020-08-24,Buenos Aires,218392,5656,880,276,
2020-08-24,CABA,86258,1333,141,52,
2020-08-24,Catamarca,64,1,87,0,
2020-08-24,Chaco,4914,53,10,4,
2020-08-24,Chubut,546,12,29,0,
2020-08-24,Córdoba,6114,208,19,5,
2020-08-24,Corrientes,259,7,120,1,
2020-08-24,Entre Ríos,2382,124,2,0,
2020-08-24,Formosa,84,2,21,0,
2020-08-24,Jujuy,6623,352,158,12,
2020-08-24,La Pampa,193,-2,2,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-24,La Rioja,1138,98,57,10,
2020-08-24,Mendoza,4809,172,134,3,
2020-08-24,Misiones,58,2,23,0,
2020-08-24,Neuquén,2293,15,5,2,
2020-08-24,Río Negro,4764,61,17,4,
2020-08-24,Salta,1932,95,14,1,
2020-08-24,San Juan,96,38,36,0,
2020-08-24,San Luis,41,-2,1,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-24,Santa Cruz,1378,44,26,2,
2020-08-24,Santa Fe,5026,209,28,7,
2020-08-24,Santiago del Estero,583,66,295,2,
2020-08-24,Tierra del Fuego,1752,54,43,1,
2020-08-24,Tucumán,1168,115,88,0,
2020-08-25,Buenos Aires,223704,5312,1001,121,
2020-08-25,CABA,87569,1311,174,33,
2020-08-25,Catamarca,64,0,87,0,
2020-08-25,Chaco,4967,53,11,1,
2020-08-25,Chubut,581,35,29,0,
2020-08-25,Córdoba,6412,298,22,3,Una persona de sexo masculino de 66 años notificada como fallecida fue reclasificada como no fallecida
2020-08-25,Corrientes,260,1,120,0,
2020-08-25,Entre Ríos,2509,127,5,3,
2020-08-25,Formosa,83,-1,21,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-25,Jujuy,6838,215,168,10,
2020-08-25,La Pampa,194,1,3,1,
2020-08-25,La Rioja,1177,39,63,6,
2020-08-25,Mendoza,5073,264,138,4,
2020-08-25,Misiones,59,1,23,0,
2020-08-25,Neuquén,2415,122,6,1,
2020-08-25,Río Negro,4938,174,21,4,
2020-08-25,Salta,2109,177,16,2,
2020-08-25,San Juan,110,14,36,0,
2020-08-25,San Luis,40,-1,1,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-25,Santa Cruz,1416,38,26,0,
2020-08-25,Santa Fe,5382,356,33,5,
2020-08-25,Santiago del Estero,654,71,297,2,
2020-08-25,Tierra del Fuego,1803,51,44,1,
2020-08-25,Tucumán,1281,113,89,1,
2020-08-26,Buenos Aires,230332,6628,1188,187,
2020-08-26,CABA,89137,1568,214,40,
2020-08-26,Catamarca,63,-1,87,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-26,Chaco,5041,74,15,4,
2020-08-26,Chubut,650,69,29,0,
2020-08-26,Córdoba,6767,355,26,4,
2020-08-26,Corrientes,272,12,120,0,
2020-08-26,Entre Ríos,2621,112,6,1,
2020-08-26,Formosa,82,-1,21,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-26,Jujuy,7074,236,181,13,
2020-08-26,La Pampa,195,1,3,0,
2020-08-26,La Rioja,1214,37,64,1,
2020-08-26,Mendoza,5349,276,142,4,
2020-08-26,Misiones,59,0,23,0,
2020-08-26,Neuquén,2547,132,6,0,
2020-08-26,Río Negro,5173,235,32,11,
2020-08-26,Salta,2285,176,21,5,
2020-08-26,San Juan,146,36,36,0,
2020-08-26,San Luis,44,4,1,0,
2020-08-26,Santa Cruz,1479,63,26,0,
2020-08-26,Santa Fe,5763,381,37,4,
2020-08-26,Santiago del Estero,692,38,297,0,
2020-08-26,Tierra del Fuego,1854,51,46,2,
2020-08-26,Tucumán,1349,68,89,0,
2020-08-27,Buenos Aires,236734,734,1331,143,
2020-08-27,CABA,90357,1220,248,34,
2020-08-27,Catamarca,64,1,87,0,
2020-08-27,Chaco,5104,63,16,1,
2020-08-27,Chubut,699,49,29,0,
2020-08-27,Córdoba,7130,363,26,0,
2020-08-27,Corrientes,278,6,120,0,
2020-08-27,Entre Ríos,2781,160,7,1,
2020-08-27,Formosa,82,0,21,0,
2020-08-27,Jujuy,7274,200,190,9,
2020-08-27,La Pampa,194,-1,3,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-27,La Rioja,1272,58,69,5,
2020-08-27,Mendoza,5601,252,144,2,
2020-08-27,Misiones,58,-1,23,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-27,Neuquén,2669,122,9,3,
2020-08-27,Río Negro,5441,268,39,7,
2020-08-27,Salta,2464,179,22,1,
2020-08-27,San Juan,182,36,36,0,
2020-08-27,San Luis,51,7,1,0,
2020-08-27,Santa Cruz,1530,51,26,0,
2020-08-27,Santa Fe,6234,471,41,4,
2020-08-27,Santiago del Estero,745,53,297,0,
2020-08-27,Tierra del Fuego,1879,25,46,0,
2020-08-27,Tucumán,1469,120,90,1,
2020-08-28,Buenos Aires,244220,7486,1475,144,"Una persona de sexo femenino notificada como fallecida, cambió su clasificación."
2020-08-28,CABA,91787,1430,283,35,
2020-08-28,Catamarca,65,1,87,0,
2020-08-28,Chaco,5183,79,18,2,
2020-08-28,Chubut,765,66,29,0,
2020-08-28,Córdoba,7505,375,28,2,
2020-08-28,Corrientes,313,35,120,0,
2020-08-28,Entre Ríos,2936,155,11,4,
2020-08-28,Formosa,84,2,21,0,
2020-08-28,Jujuy,7621,347,201,11,
2020-08-28,La Pampa,194,0,3,0,
2020-08-28,La Rioja,1332,60,69,0,
2020-08-28,Mendoza,5943,342,147,3,
2020-08-28,Misiones,59,1,23,0,
2020-08-28,Neuquén,2768,99,12,3,
2020-08-28,Río Negro,5591,150,43,4,
2020-08-28,Salta,2729,265,23,1,
2020-08-28,San Juan,193,11,36,0,
2020-08-28,San Luis,61,10,1,0,
2020-08-28,Santa Cruz,1618,88,28,2,
2020-08-28,Santa Fe,6741,507,45,4,
2020-08-28,Santiago del Estero,789,44,297,0,
2020-08-28,Tierra del Fuego,1908,29,48,2,
2020-08-28,Tucumán,1604,135,95,5,
2020-08-29,Buenos Aires,249765,5545,1516,41,
2020-08-29,CABA,92982,1195,308,25,
2020-08-29,Catamarca,65,0,87,0,
2020-08-29,Chaco,5281,98,20,2,
2020-08-29,Chubut,808,43,29,0,
2020-08-29,Córdoba,7842,337,34,6,
2020-08-29,Corrientes,321,8,120,0,
2020-08-29,Entre Ríos,3061,125,11,0,
2020-08-29,Formosa,84,0,21,0,
2020-08-29,Jujuy,7942,321,201,0,
2020-08-29,La Pampa,200,6,3,0,
2020-08-29,La Rioja,1360,28,69,0,
2020-08-29,Mendoza,6233,290,147,0,
2020-08-29,Misiones,60,1,23,0,
2020-08-29,Neuquén,2845,77,12,0,
2020-08-29,Río Negro,5779,188,45,2,
2020-08-29,Salta,2911,182,23,0,
2020-08-29,San Juan,206,13,36,0,
2020-08-29,San Luis,86,25,1,0,
2020-08-29,Santa Cruz,1650,32,28,0,
2020-08-29,Santa Fe,7147,406,46,1,
2020-08-29,Santiago del Estero,841,52,300,3,
2020-08-29,Tierra del Fuego,1943,35,50,2,
2020-08-29,Tucumán,1827,223,95,0,
2020-08-30,Buenos Aires,253652,3887,1553,37,
2020-08-30,CABA,94217,1235,335,27,
2020-08-30,Catamarca,65,0,87,0,
2020-08-30,Chaco,5342,61,23,3,
2020-08-30,Chubut,820,12,29,0,
2020-08-30,Córdoba,8134,292,40,6,
2020-08-30,Corrientes,317,-4,120,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-30,Entre Ríos,3171,110,18,7,
2020-08-30,Formosa,83,-1,21,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-30,Jujuy,8091,149,201,0,
2020-08-30,La Pampa,200,0,3,0,
2020-08-30,La Rioja,1417,57,69,0,
2020-08-30,Mendoza,6549,316,151,4,
2020-08-30,Misiones,62,2,23,0,
2020-08-30,Neuquén,2932,87,13,1,
2020-08-30,Río Negro,5870,91,57,12,
2020-08-30,Salta,3161,250,25,2,
2020-08-30,San Juan,221,15,37,1,
2020-08-30,San Luis,85,-1,1,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-30,Santa Cruz,1734,84,28,0,
2020-08-30,Santa Fe,7430,283,49,3,
2020-08-30,Santiago del Estero,898,57,301,1,
2020-08-30,Tierra del Fuego,1982,39,50,0,
2020-08-30,Tucumán,1993,166,95,0,
2020-08-31,Buenos Aires,258793,5141,1677,124,
2020-08-31,CABA,95604,1387,380,45,
2020-08-31,Catamarca,66,1,87,0,
2020-08-31,Chaco,5417,75,29,6,
2020-08-31,Chubut,899,79,29,0,
2020-08-31,Córdoba,8522,388,42,2,
2020-08-31,Corrientes,311,-6,120,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-08-31,Entre Ríos,3338,167,20,2,
